flag_name,flag_on,latency,cpu,error,timestamp,conversion_rate,traffic_low,traffic_medium,user_web,region_EU,region_LATAM,region_US,release_window_normal,release_window_post-release
provisioning_enable_roaming_config,1,170,58,0,,0.0,False,True,True,False,False,False,False,False
payment_recurring_enable_auto_renew,0,102,33,0,,0.0,False,True,True,False,False,False,False,False
customer_enable_bulk_operations,1,129,50,0,,0.0,True,False,False,False,False,False,False,False
customer_enable_addon_management,1,183,46,0,,0.0,True,False,False,False,False,False,False,False
catalog_enable_device_specifications,1,163,41,0,,0.0,True,False,False,True,False,False,False,False
cart_analytics_cart_abandonment_tracking,1,103,49,0,,0.0,True,False,True,False,False,True,False,False
customer_enable_contract_management,0,108,40,0,,0.0,False,False,True,False,True,False,False,False
cart_checkout_shipping_address_validation,1,275,94,1,,0.0,False,False,False,False,False,True,False,False
payment_currency_enable_multi_currency,0,121,32,0,,0.0,False,True,False,False,False,False,False,False
auth_enable_mfa,1,196,53,1,,0.0,True,False,False,True,False,False,False,False
cart_notifications_price_drop_alerts,0,80,59,0,,0.0,False,False,True,True,False,False,False,False
inventory_enable_disposal_tracking,1,124,63,0,,0.0,False,True,True,False,False,False,False,False
catalog_enable_product_deletion,1,137,40,0,,0.0,False,True,True,True,False,False,False,False
catalog_enable_preorder,1,304,93,0,,0.0,False,False,False,False,False,True,False,False
provisioning_enable_5g_network,0,117,38,0,,0.0,False,True,True,True,False,False,False,False
cart_operations_cart_notifications,1,371,70,0,,0.0,False,False,False,False,False,False,False,False
cart_notifications_abandoned_cart_notifications,1,185,46,0,,0.0,True,False,True,False,True,False,False,False
cart_notifications_abandoned_cart_notifications,0,91,35,0,,0.0,True,False,False,False,False,True,False,False
order_compliance_enable_compliance_reporting,1,146,42,1,,0.0,False,True,True,True,False,False,False,False
payment_compliance_enable_transaction_monitoring,1,128,72,0,,0.0,False,True,False,True,False,False,False,False
catalog_enable_review_images,0,81,31,0,,0.0,False,True,True,False,False,True,False,False
customer_enable_suspension,0,113,59,0,,0.0,False,False,False,False,False,True,False,False
billing_enable_advance_payment_tracking,1,132,64,0,,0.0,True,False,False,True,False,False,False,False
catalog_enable_allocation_rules,0,143,30,0,,0.0,False,False,False,False,True,False,False,False
payment_notification_enable_refund_notification,0,115,44,0,,0.0,True,False,True,False,False,False,False,False
billing_enable_currency_rate_updates,1,187,70,0,,0.0,False,True,False,False,True,False,False,False
inventory_enable_turnover_analysis,1,170,67,0,,0.0,False,True,True,False,False,True,False,False
catalog_enable_category_recommendations,1,135,45,0,,0.0,False,True,False,False,True,False,False,False
billing_enable_credit_memo_creation,1,304,72,0,,0.0,False,False,True,False,True,False,False,False
inventory_enable_equipment_registration,0,129,41,0,,0.0,False,False,True,True,False,False,False,False
cart_product_management_product_search,0,83,52,0,,0.0,True,False,False,False,False,False,False,False
provisioning_enable_5g_network,1,180,51,0,,0.0,False,True,True,False,True,False,False,False
billing_enable_invoice_history,0,122,59,0,,0.0,True,False,False,False,False,True,False,False
cart_operations_cart_sharing,0,82,34,0,,0.0,False,True,False,False,False,True,False,False
customer_enable_communication_channel_preference,1,264,96,0,,0.0,False,False,False,False,False,True,False,False
customer_enable_billing_notification,1,175,49,0,,0.0,False,True,False,False,True,False,False,False
customer_enable_termination,1,317,77,0,,0.0,False,False,False,False,False,False,False,False
cart_notifications_abandoned_cart_notifications,1,144,66,0,,0.0,True,False,False,True,False,False,False,False
billing_enable_penalty_assessment,0,122,44,0,,0.0,False,False,True,False,False,True,False,False
customer_enable_profile_update,0,80,31,0,,0.0,True,False,False,False,False,True,False,False
cart_fees_activation_fees,1,182,52,0,,0.0,True,False,False,False,True,False,False,False
catalog_enable_bundle_recommendations,1,159,41,0,,0.0,False,True,True,True,False,False,False,False
inventory_enable_order_shipping,1,124,66,1,,0.0,True,False,True,False,True,False,False,False
billing_enable_unmatched_invoice_handling,1,358,107,0,,0.0,False,False,False,False,False,True,False,False
billing_tax_by_region,1,237,77,0,,0.0,False,False,False,False,False,False,False,False
cart_product_management_product_comparison,1,151,53,0,,0.0,True,False,True,False,True,False,False,False
billing_enable_write_off_tracking,0,140,57,0,,0.0,True,False,False,False,False,True,False,False
cart_offers_flash_sales,1,180,52,0,,0.0,False,True,False,False,False,True,False,False
payment_advanced_enable_predictive_churn,0,113,37,0,,0.0,True,False,False,False,True,False,False,False
catalog_enable_volume_pricing,0,124,55,0,,0.0,False,False,True,False,False,True,False,False
cart_inventory_backorder_support,1,198,65,0,,0.0,False,True,False,False,True,False,False,False
catalog_enable_bundle_pricing,0,95,60,0,,0.0,True,False,True,True,False,False,False,False
customer_enable_email_verification,1,143,37,1,,0.0,True,False,True,True,False,False,False,False
payment_recurring_enable_auto_renew,0,120,59,0,,0.0,False,False,True,False,False,False,False,False
cart_operations_persistent_cart,0,115,46,0,,0.0,True,False,False,False,False,False,False,False
notification_channel_ivr_enable,0,133,34,0,,0.0,False,True,False,False,False,True,False,False
provisioning_enable_carrier_specific_config,1,322,99,1,,0.0,False,False,True,False,False,True,False,False
inventory_enable_product_lifecycle_management,1,147,45,0,,0.0,False,True,False,False,False,True,False,False
cart_analytics_product_performance,1,136,62,0,,0.0,True,False,False,True,False,False,False,False
auth_enable_user_deactivation,1,265,94,1,,0.0,False,False,False,False,False,False,False,False
payment_refund_enable_full_refund,1,137,55,0,,0.0,True,False,False,False,False,True,False,False
cart_inventory_hold_duration,1,140,50,0,,0.0,True,False,True,True,False,False,False,False
cart_product_management_recommendations,1,128,64,0,,0.0,False,True,True,True,False,False,False,False
billing_enable_international_billing,1,184,61,1,,0.0,False,True,False,False,False,False,False,False
cart_analytics_product_performance,0,140,48,0,,0.0,True,False,False,True,False,False,False,False
order_pricing_enable_order_billing,0,83,42,0,,0.0,False,False,True,False,False,False,False,False
cart_product_management_wishlist,1,234,71,0,,0.0,False,False,True,True,False,False,False,False
customer_enable_behavior_analytics,1,151,64,0,,0.0,False,True,True,True,False,False,False,False
notification_sms_unicode_enable,1,192,53,0,,0.0,True,False,False,True,False,False,False,False
billing_tax_calculation,0,118,51,0,,0.0,False,False,False,False,False,False,False,False
billing_enable_late_fee_calculation,1,152,58,0,,0.0,True,False,False,False,False,False,False,False
cart_inventory_reserve_items,0,97,53,0,,0.0,True,False,False,False,False,False,False,False
catalog_enable_device_specifications,1,151,67,0,,0.0,True,False,False,False,True,False,False,False
provisioning_enable_alerts,1,164,53,0,,0.0,True,False,True,False,True,False,False,False
notification_dnd_checks_enable,1,168,60,1,,0.0,True,False,False,True,False,False,False,False
notification_metrics_enable,1,160,53,0,,0.0,True,False,False,True,False,False,False,False
order_advanced_enable_predictive_inventory,1,172,71,0,,0.0,True,False,True,False,False,True,False,False
cart_analytics_product_performance,1,138,47,1,,0.0,True,False,True,True,False,False,False,False
notification_audit_enable,1,131,60,1,,0.0,False,True,False,True,False,False,False,False
order_fulfillment_enable_picking,1,131,60,0,,0.0,True,False,False,True,False,False,False,False
cart_notifications_stock_alerts,0,134,60,0,,0.0,False,True,False,False,True,False,False,False
auth_enable_audit_logging,0,121,54,0,,0.0,True,False,False,False,False,True,False,False
customer_enable_manual_approval,0,124,39,0,,0.0,True,False,True,True,False,False,False,False
payment_billing_enable_billing_notifications,1,156,72,0,,0.0,True,False,True,False,False,True,False,False
provisioning_enable_encryption,1,174,48,1,,0.0,False,True,True,False,False,False,False,False
cart_operations_quick_order,1,134,55,0,,0.0,True,False,True,True,False,False,False,False
cart_checkout_one_step_checkout,1,112,66,0,,0.0,True,False,False,False,False,True,False,False
billing_enable_interest_accrual,1,200,45,0,,0.0,False,True,False,False,False,True,False,False
cart_analytics_user_behavior_tracking,1,123,56,0,,0.0,True,False,True,False,False,False,False,False
customer_enable_addon_management,0,105,54,0,,0.0,False,False,False,True,False,False,False,False
catalog_enable_pricing_rules,1,155,43,1,,0.0,True,False,False,False,False,False,False,False
cart_bundling_bundle_conflicts,1,118,73,0,,0.0,True,False,True,False,False,True,False,False
customer_enable_contract_management,1,263,90,0,,0.0,False,False,True,False,False,True,False,False
billing_tax_by_region,1,335,70,0,,0.0,False,False,False,False,False,False,False,False
customer_enable_bulk_operations,1,139,68,0,,0.0,True,False,False,False,True,False,False,False
customer_enable_invoice_access,0,129,52,0,,0.0,False,True,False,False,False,False,False,False
cart_operations_cart_merge,1,212,92,1,,0.0,False,False,True,False,False,True,False,False
catalog_enable_category_management,1,146,64,0,,0.0,False,True,True,False,True,False,False,False
cart_compatibility_international_compatibility,1,154,50,0,,0.0,True,False,False,False,False,True,False,False
order_fulfillment_enable_picking,0,146,46,0,,0.0,False,False,True,False,False,False,False,False
provisioning_enable_overage_charges,0,124,51,0,,0.0,False,True,True,False,True,False,False,False
payment_billing_enable_invoice_billing,0,100,46,0,,0.0,False,False,True,False,False,True,False,False
cart_product_management_service_products,1,147,45,0,,0.0,True,False,False,False,False,False,False,False
catalog_enable_review_images,1,194,56,0,,0.0,False,True,True,False,False,True,False,False
catalog_enable_discount_rules,1,139,47,0,,0.0,True,False,False,False,False,True,False,False
auth_enable_2fa,1,364,91,1,,0.0,False,False,False,True,False,False,False,False
cart_product_management_product_search,1,163,48,0,,0.0,False,True,False,False,False,False,False,False
order_pricing_enable_discount_application,1,123,43,0,,0.0,False,True,False,False,False,False,False,False
cart_checkout_registered_checkout,1,149,41,0,,0.0,False,True,False,True,False,False,False,False
cart_offers_bundle_offers,0,95,54,0,,0.0,True,False,False,False,False,True,False,False
payment_transaction_enable_single_payment,1,302,92,1,,0.0,False,False,True,False,True,False,False,False
catalog_enable_category_management,1,296,87,1,,0.0,False,False,True,True,False,False,False,False
catalog_enable_inventory_sync,1,171,69,0,,0.0,False,True,True,False,False,False,False,False
customer_enable_billing_address,0,150,50,0,,0.0,False,True,False,False,False,False,False,False
customer_enable_profile_update,1,156,61,0,,0.0,True,False,False,True,False,False,False,False
customer_enable_activation_delay,1,154,68,0,,0.0,False,True,False,False,False,False,False,False
payment_billing_enable_billing_cycle_management,0,100,39,0,,0.0,False,True,True,False,False,False,False,False
customer_enable_consent_tracking,1,191,43,0,,0.0,False,True,False,True,False,False,False,False
notification_channel_sms_enable,1,148,61,0,,0.0,False,True,True,False,True,False,False,False
payment_billing_enable_billing_cycle_management,1,276,95,1,,0.0,False,False,False,False,False,True,False,False
provisioning_enable_roaming_config,1,148,59,0,,0.0,False,True,True,True,False,False,False,False
customer_enable_email_verification,1,151,54,0,,0.0,True,False,True,False,True,False,False,False
cart_product_management_product_sorting,0,99,59,0,,0.0,True,False,True,False,False,True,False,False
billing_enable_invoice_aging_analysis,1,174,51,0,,0.0,False,True,False,False,True,False,False,False
customer_enable_kyc_validation,1,318,80,1,,0.0,False,False,True,False,True,False,False,False
provisioning_enable_usage_analytics,1,123,45,0,,0.0,True,False,True,False,True,False,False,False
provisioning_enable_service_suspension,1,155,70,0,,0.0,False,True,True,False,False,False,False,False
cart_compatibility_device_service_compatibility,0,142,31,0,,0.0,False,False,False,False,True,False,False,False
provisioning_enable_slice_management,0,148,47,0,,0.0,False,True,True,True,False,False,False,False
billing_enable_manual_reconciliation,0,93,36,0,,0.0,False,True,True,False,True,False,False,False
cart_bundling_service_bundles,1,148,40,0,,0.0,False,True,False,False,False,True,False,False
billing_enable_payment_plan_creation,0,113,43,0,,0.0,False,False,True,True,False,False,False,False
provisioning_enable_quota_management,1,207,36,0,,0.0,True,False,False,False,False,True,False,False
provisioning_enable_call_forwarding,0,117,55,0,,0.0,False,False,False,False,False,True,False,False
provisioning_enable_msisdn_allocation,0,130,56,0,,0.0,False,False,False,False,True,False,False,False
catalog_enable_bundle_management,0,98,39,0,,0.0,True,False,False,False,False,False,False,False
cart_operations_anonymous_cart,1,115,45,0,,0.0,False,True,True,True,False,False,False,False
catalog_enable_product_reviews,1,159,50,0,,0.0,True,False,True,False,False,False,False,False
customer_enable_suspension,1,141,69,0,,0.0,True,False,True,True,False,False,False,False
billing_enable_payment_plan_creation,0,142,60,0,,0.0,True,False,True,True,False,False,False,False
customer_enable_auto_activation,1,155,52,0,,0.0,True,False,False,False,False,True,False,False
