flag_name,flag_on,traffic,user,region,latency,cpu,error,conversion_rate
cart_operations_saved_for_later,1,low,mobile,EU,90,50,0,0.0696
cart_checkout_billing_address_validation,0,high,mobile,EU,112,35,0,0.0346
provisioning_enable_call_forwarding,1,low,mobile,EU,122,61,0,0.0677
catalog_enable_discount_rules,0,medium,mobile,US,151,49,0,0.0379
cart_financing_financing_rates,1,high,web,LATAM,166,66,0,0.0577
payment_dispute_enable_dispute_tracking,0,medium,mobile,US,154,48,0,0.0267
payment_analytics_enable_revenue_analytics,1,low,web,US,167,43,0,0.0446
billing_tax_reporting,1,low,mobile,US,173,64,0,0.0472
cart_notifications_order_updates,1,high,mobile,LATAM,156,66,0,0.0377
catalog_enable_search_analytics,1,high,mobile,LATAM,157,67,0,0.0642
provisioning_enable_firewall_config,1,medium,web,LATAM,92,38,0,0.0584
provisioning_enable_multi_carrier,1,low,web,LATAM,101,63,0,0.0502
customer_enable_engagement_tracking,0,high,web,APAC,118,56,0,0.0318
cart_compatibility_device_plan_matching,1,medium,mobile,US,144,49,0,0.0433
customer_enable_data_export,1,high,web,LATAM,115,62,0,0.0538
customer_enable_data_anonymization,0,low,mobile,EU,171,56,0,0.0351
order_advanced_enable_order_recommendations,1,low,mobile,APAC,132,37,0,0.0522
cart_product_management_product_comparison,1,low,mobile,APAC,156,68,0,0.0339
cart_notifications_stock_alerts,0,medium,mobile,APAC,176,40,0,0.0387
catalog_enable_plan_pricing,0,medium,mobile,APAC,136,69,0,0.0479
cart_offers_seasonal_offers,1,medium,web,EU,158,53,1,0.0604
inventory_enable_equipment_registration,1,medium,mobile,US,140,45,0,0.0438
cart_financing_device_financing,0,medium,mobile,LATAM,129,39,0,0.0328
cart_checkout_one_step_checkout,0,medium,web,EU,105,42,0,0.0348
customer_enable_marketing_opt_in,1,low,mobile,LATAM,153,54,0,0.0567
cart_compatibility_device_service_compatibility,0,low,web,APAC,161,68,0,0.049
billing_enable_interest_accrual,1,medium,web,LATAM,110,37,0,0.0647
provisioning_enable_network_slicing,1,low,web,LATAM,154,69,0,0.0543
payment_analytics_enable_revenue_analytics,0,high,mobile,APAC,97,36,0,0.0172
order_provisioning_enable_service_provisioning,1,high,web,APAC,127,62,0,0.0593
catalog_enable_device_images,1,low,mobile,US,151,55,0,0.0414
provisioning_enable_service_upgrade,1,medium,mobile,US,126,48,0,0.0593
notification_audit_enable,1,high,web,LATAM,122,70,0,0.0561
customer_enable_reactivation,0,high,web,APAC,117,51,0,0.0174
billing_enable_payment_plan_creation,1,low,web,LATAM,145,70,0,0.0537
customer_enable_account_linking_validation,1,medium,web,US,131,60,0,0.0485
notification_failover_enable,1,high,web,APAC,136,62,0,0.0505
provisioning_enable_overage_charges,1,medium,web,APAC,169,58,0,0.072
catalog_enable_preorder,1,low,web,EU,148,62,0,0.0467
catalog_enable_review_images,1,medium,mobile,LATAM,169,52,0,0.0501
customer_enable_data_retention_policy,1,high,mobile,US,158,65,0,0.0448
inventory_enable_forecasting,1,medium,web,EU,123,61,0,0.0513
catalog_enable_search_analytics,1,low,web,LATAM,96,61,0,0.0561
billing_enable_debt_collection_integration,1,high,web,US,164,49,0,0.058
auth_enable_audit_logging,1,low,mobile,US,116,41,0,0.0608
cart_tax_compliance,1,medium,mobile,EU,161,46,0,0.0582
catalog_enable_category_recommendations,1,low,web,LATAM,128,46,0,0.0646
provisioning_enable_authentication,1,medium,web,APAC,145,62,1,0.0522
order_pricing_enable_tax_calculation,1,high,mobile,EU,152,49,0,0.0458
cart_inventory_reserve_items,0,medium,mobile,APAC,98,69,0,0.049
cart_inventory_backorder_support,1,low,mobile,US,101,57,0,0.0686
catalog_enable_bundle_creation,1,low,web,APAC,149,40,0,0.0489
inventory_enable_warehouse_assignment,0,low,web,EU,91,41,0,0.044
inventory_enable_turnover_analysis,0,high,mobile,LATAM,106,43,0,0.0174
auth_enable_audit_logging,1,medium,web,US,106,36,0,0.046
inventory_enable_demand_planning,0,high,web,EU,117,70,0,0.0262
provisioning_enable_recurring_charges,0,medium,web,EU,164,37,0,0.0412
catalog_enable_plan_customization,1,medium,mobile,US,176,51,0,0.0652
cart_fees_environmental_fees,1,low,web,EU,173,69,0,0.0384
customer_enable_churn_prediction,1,medium,mobile,LATAM,162,59,0,0.0568
cart_checkout_shipping_address_validation,1,medium,mobile,APAC,172,44,0,0.0624
cart_pricing_time_based_pricing,1,low,web,APAC,91,41,0,0.0604
inventory_enable_warehouse_setup,1,high,web,EU,133,63,0,0.0248
payment_recurring_enable_recurring_charges,0,high,web,US,106,59,0,0.0299
cart_product_management_bundled_products,1,medium,web,EU,178,57,0,0.0638
provisioning_enable_bandwidth_allocation,0,high,mobile,EU,111,49,0,0.0401
inventory_enable_equipment_tracking,1,high,mobile,US,125,67,0,0.0275
catalog_enable_regional_pricing,0,low,mobile,APAC,161,36,0,0.0366
catalog_enable_warehouse_management,1,low,mobile,EU,174,44,0,0.0427
billing_enable_invoice_aging_analysis,1,low,web,US,176,40,1,0.068
notification_routing_enable,1,medium,mobile,US,91,66,0,0.0528
catalog_enable_bundle_creation,0,high,web,APAC,124,69,0,0.0172
catalog_enable_product_import,0,high,mobile,EU,152,52,0,0.0338
customer_enable_lifetime_value_tracking,1,low,mobile,US,157,35,0,0.0623
payment_refund_enable_partial_refund,1,low,mobile,US,174,67,0,0.0396
provisioning_enable_alerts,1,high,mobile,APAC,140,50,0,0.0279
payment_recurring_enable_subscription_billing,0,high,web,US,143,53,0,0.014
inventory_enable_order_allocation,1,high,mobile,US,110,41,0,0.0627
provisioning_enable_network_slicing,1,low,web,EU,174,48,0,0.0444
order_lifecycle_enable_creation,1,high,mobile,LATAM,170,46,0,0.0505
payment_method_enable_buy_now_pay_later,1,low,mobile,US,148,52,0,0.0436
customer_enable_consent_tracking,1,medium,mobile,LATAM,114,60,0,0.0559
provisioning_enable_device_activation,1,low,web,APAC,150,56,0,0.0372
provisioning_enable_multi_carrier,0,medium,mobile,LATAM,144,57,0,0.0221
cart_compatibility_device_plan_matching,0,low,web,EU,106,58,0,0.0247
provisioning_enable_notifications,1,medium,mobile,US,141,41,0,0.061
cart_fees_activation_fees,1,medium,web,EU,144,50,0,0.0512
cart_product_management_product_search,1,low,mobile,EU,93,57,0,0.052
customer_enable_communication_channel_preference,0,high,mobile,APAC,161,44,0,0.0266
inventory_enable_inventory_analytics,1,low,mobile,APAC,112,59,0,0.0628
inventory_enable_warehouse_location_management,1,low,mobile,EU,153,59,0,0.0621
order_advanced_enable_ml_demand_forecasting,0,high,mobile,US,149,48,0,0.0207
customer_enable_contract_management,0,medium,mobile,APAC,172,46,0,0.0398
billing_enable_promotional_pricing,0,high,mobile,APAC,113,37,0,0.0193
cart_inventory_real_time_sync,1,low,mobile,LATAM,153,54,0,0.0533
customer_enable_data_export,0,medium,web,APAC,109,62,0,0.0342
cart_pricing_volume_discounts,0,medium,mobile,APAC,100,39,0,0.024
cart_fees_processing_fees,1,high,mobile,US,126,46,0,0.0528
order_fulfillment_enable_shipping,0,medium,web,LATAM,117,41,0,0.0285
payment_billing_enable_billing_notifications,1,high,web,EU,169,44,0,0.0449
provisioning_enable_overage_charges,1,low,mobile,LATAM,156,57,0,0.0502
notification_channel_push_enable,1,medium,web,US,107,68,0,0.0675
catalog_enable_product_reviews,1,medium,web,EU,150,58,0,0.0412
catalog_enable_plan_comparisons,1,low,mobile,US,124,51,0,0.0666
billing_enable_credit_memo_creation,1,medium,web,APAC,136,46,0,0.0614
order_pricing_enable_billing_sync,1,high,mobile,APAC,134,69,0,0.0476
payment_advanced_enable_payment_optimization,1,low,web,EU,130,67,0,0.0598
order_fulfillment_enable_packing,1,medium,mobile,LATAM,100,64,0,0.0587
provisioning_enable_auto_scaling,1,medium,mobile,APAC,108,47,0,0.0561
catalog_enable_allocation_rules,0,low,web,APAC,125,38,0,0.0315
order_analytics_enable_shipping_analytics,1,medium,web,EU,113,62,0,0.0528
auth_enable_audit_logging,1,medium,web,APAC,103,54,0,0.0583
cart_fees_service_fees,1,low,web,APAC,100,69,0,0.0596
catalog_enable_device_catalog,1,low,mobile,LATAM,158,36,0,0.051
inventory_enable_disposal_tracking,1,low,mobile,LATAM,161,41,0,0.0528
order_products_enable_service_products,1,medium,mobile,EU,91,55,1,0.0593
provisioning_enable_throttling,1,high,mobile,LATAM,179,66,0,0.021
billing_enable_invoice_reminders,1,high,mobile,LATAM,92,48,0,0.0544
payment_recurring_enable_recurring_charges,1,medium,web,EU,144,47,0,0.037
order_advanced_enable_ml_demand_forecasting,0,high,web,APAC,118,54,0,0.0081
provisioning_enable_throttling,0,medium,mobile,APAC,148,48,1,0.025
order_products_enable_addon_products,1,low,web,EU,151,63,0,0.0579
cart_operations_persistent_cart,1,low,mobile,APAC,149,54,0,0.0434
order_products_enable_bundle_products,0,high,mobile,APAC,118,66,0,0.0338
provisioning_enable_bandwidth_allocation,1,low,web,EU,136,63,0,0.0509
billing_enable_interest_accrual,0,medium,web,APAC,133,68,0,0.0421
customer_enable_contract_management,1,low,mobile,EU,93,65,0,0.0481
provisioning_enable_billing_sync,0,medium,web,EU,103,35,0,0.0404
order_provisioning_enable_device_shipping,1,medium,mobile,US,171,45,0,0.0745
cart_bundling_service_bundles,1,medium,web,LATAM,101,42,0,0.0469
notification_routing_enable,1,high,web,EU,149,36,0,0.0325
payment_dispute_enable_chargeback_handling,0,medium,mobile,APAC,139,44,0,0.0425
catalog_enable_bundle_recommendations,1,medium,mobile,LATAM,127,66,0,0.0527
cart_notifications_deal_notifications,1,medium,web,APAC,101,64,0,0.0583
customer_enable_consent_tracking,0,medium,web,APAC,142,63,0,0.0353
customer_enable_suspension,0,low,web,APAC,116,36,0,0.0208
notification_sms_fragmentation_enable,1,medium,mobile,APAC,143,56,0,0.0757
inventory_enable_lot_tracking,1,low,web,APAC,101,46,0,0.0469
payment_reconciliation_enable_transaction_matching,1,low,mobile,LATAM,140,57,0,0.0464
billing_enable_currency_rate_updates,1,medium,web,LATAM,129,61,0,0.0377
order_provisioning_enable_activation_delay,1,high,mobile,APAC,148,59,0,0.0491
notification_audit_enable,0,medium,web,EU,172,36,0,0.0486
customer_enable_dormant_account_management,1,low,web,APAC,133,69,0,0.0589
billing_enable_transaction_history,1,high,web,US,124,41,0,0.0517
auth_enable_mfa,1,low,mobile,EU,178,54,0,0.0477
inventory_enable_disposal_tracking,0,medium,mobile,APAC,116,35,0,0.0376
provisioning_enable_carrier_routing,1,low,mobile,LATAM,125,59,0,0.0634
provisioning_enable_smart_provisioning,1,medium,web,EU,151,57,0,0.0666
billing_handle_orphaned_invoices,0,low,web,EU,98,57,0,0.0256
inventory_enable_order_fulfillment,1,high,mobile,EU,129,37,0,0.044
catalog_enable_device_reviews,1,high,web,LATAM,147,40,0,0.0335
billing_enable_scheduled_invoices,1,high,mobile,US,111,51,0,0.0449
catalog_enable_discount_rules,1,medium,web,APAC,90,68,0,0.0479
provisioning_enable_firewall_config,1,low,web,EU,112,55,0,0.0528
cart_inventory_pre_order_support,1,high,web,US,155,36,0,0.0372
cart_operations_purchase_order,1,high,web,APAC,131,38,0,0.0542
cart_analytics_user_behavior_tracking,1,low,mobile,APAC,124,64,0,0.0456
catalog_enable_ai_pricing,1,medium,mobile,APAC,112,45,0,0.0503
order_compliance_enable_order_retention,1,medium,mobile,LATAM,142,63,0,0.0531
billing_enable_history_tracking,1,low,web,EU,158,61,0,0.0715
catalog_enable_product_import,1,medium,web,US,168,55,0,0.0602
provisioning_enable_encryption,0,low,mobile,US,164,48,0,0.0367
cart_checkout_guest_checkout,1,low,web,US,132,43,0,0.0634
order_advanced_enable_ml_demand_forecasting,1,medium,web,LATAM,98,59,0,0.053
cart_inventory_stock_checking,1,low,mobile,EU,97,65,0,0.0574
provisioning_enable_traffic_shaping,1,low,mobile,LATAM,94,55,0,0.0489
order_products_enable_bundle_products,1,high,mobile,US,121,37,0,0.0396
billing_enable_credit_memo_creation,1,low,web,US,126,56,0,0.0642
catalog_enable_dynamic_pricing,1,low,web,US,141,58,0,0.0435
catalog_enable_product_reviews,1,low,mobile,APAC,122,58,0,0.0626
customer_enable_contract_renewal,1,low,mobile,LATAM,123,64,0,0.0566
cart_analytics_cart_abandonment_tracking,1,low,web,US,148,53,0,0.0579
order_advanced_enable_ml_demand_forecasting,1,medium,mobile,LATAM,93,58,0,0.0742
catalog_enable_plan_comparisons,0,low,mobile,APAC,116,67,0,0.0463
provisioning_enable_supplementary_services,1,medium,web,APAC,115,39,0,0.0435
cart_fees_service_fees,1,medium,web,LATAM,160,36,0,0.069
billing_enable_penalty_assessment,1,medium,web,EU,138,60,0,0.0772
payment_analytics_enable_payment_method_analytics,1,medium,mobile,EU,120,50,0,0.0642
auth_enable_mfa,1,low,web,APAC,127,61,0,0.0658
cart_fees_activation_fees,1,high,mobile,US,128,48,0,0.0324
provisioning_enable_multi_carrier,1,low,web,US,102,66,0,0.0678
payment_refund_enable_partial_refund,0,high,mobile,EU,90,70,0,0.0191
order_analytics_enable_order_analytics,1,low,mobile,US,180,61,0,0.0488
catalog_enable_product_import,0,low,web,LATAM,162,62,0,0.0276
catalog_enable_bundle_recommendations,1,high,mobile,APAC,98,60,0,0.0647
order_products_enable_addon_products,1,medium,web,LATAM,103,38,0,0.0538
catalog_enable_device_pricing,1,low,web,EU,176,55,0,0.0572
billing_enable_penalty_assessment,1,medium,web,APAC,94,66,0,0.0383
catalog_enable_availability_check,0,low,mobile,APAC,179,60,0,0.0436
order_lifecycle_enable_order_status_history,0,high,mobile,APAC,176,68,0,0.0243
payment_notification_enable_invoice_notification,1,medium,mobile,LATAM,98,54,0,0.0625
billing_enable_invoice_tracking,1,medium,mobile,US,179,46,0,0.0535
customer_enable_billing_address,1,high,mobile,LATAM,109,36,0,0.0215
billing_enable_invoice_aging_analysis,0,low,web,APAC,144,61,0,0.0363
customer_enable_termination,0,high,mobile,EU,118,45,0,0.028
order_notifications_enable_order_updates,0,medium,web,LATAM,146,50,0,0.0359
customer_enable_contract_management,1,medium,mobile,LATAM,172,38,0,0.0636
catalog_enable_availability_check,1,low,mobile,EU,118,54,0,0.0417
notification_metrics_enable,1,low,web,LATAM,113,44,0,0.0622
billing_enable_international_billing,1,low,web,EU,148,68,0,0.0404
order_provisioning_enable_service_provisioning,0,low,mobile,EU,180,60,0,0.0373
cart_fees_service_fees,1,high,web,US,174,41,0,0.0546
provisioning_enable_service_upgrade,0,low,web,LATAM,90,61,0,0.047
cart_offers_bundle_offers,1,low,web,EU,165,35,0,0.0581
provisioning_enable_call_forwarding,1,high,mobile,LATAM,164,47,0,0.0376
cart_analytics_product_performance,1,high,web,EU,137,54,0,0.0251
catalog_enable_backorder,1,high,mobile,LATAM,110,41,0,0.0613
billing_enable_penalty_assessment,1,high,web,EU,105,36,0,0.0293
cart_analytics_product_performance,1,low,web,US,105,46,0,0.0467
catalog_enable_regional_availability,1,medium,mobile,EU,172,62,0,0.0519
cart_analytics_user_behavior_tracking,1,medium,web,APAC,100,36,0,0.0557
catalog_enable_product_creation,0,low,web,EU,90,63,0,0.0412
customer_enable_gdpr_compliance,1,low,web,APAC,100,61,0,0.0485
auth_enable_session_timeout,1,low,web,LATAM,151,63,0,0.0352
billing_enable_invoice_generation,1,medium,web,LATAM,125,64,0,0.0669
provisioning_enable_performance_metrics,1,low,mobile,APAC,113,70,0,0.0428
auth_enable_registration,1,high,mobile,EU,94,55,0,0.0403
order_products_enable_service_products,1,medium,web,LATAM,170,56,0,0.0601
payment_billing_enable_invoice_billing,0,medium,mobile,APAC,127,70,0,0.04
cart_analytics_cart_abandonment_tracking,1,low,mobile,LATAM,152,40,0,0.0614
provisioning_enable_overage_charges,0,medium,web,LATAM,111,54,0,0.0229
catalog_enable_view_analytics,0,high,web,US,90,35,0,0.011
cart_checkout_billing_address_validation,1,low,mobile,LATAM,134,49,0,0.0487
cart_product_management_addon_products,1,medium,web,US,120,42,0,0.056
auth_enable_registration,1,medium,web,EU,178,38,0,0.0606
cart_offers_seasonal_offers,1,low,web,APAC,160,56,0,0.0557
customer_enable_account_linking_validation,1,low,mobile,APAC,128,63,0,0.0612
catalog_enable_bundle_management,0,medium,mobile,EU,139,60,0,0.0306
catalog_enable_device_reviews,1,low,web,LATAM,151,45,1,0.0462
payment_advanced_enable_payment_optimization,1,high,mobile,EU,144,41,0,0.0334
billing_enable_international_billing,0,medium,web,APAC,104,70,0,0.0426
cart_operations_cart_notifications,1,high,web,US,160,61,0,0.0642
billing_enable_scheduled_invoices,0,high,mobile,LATAM,168,35,0,0.0259
order_fulfillment_enable_packing,0,low,mobile,LATAM,165,38,0,0.0268
inventory_enable_equipment_tracking,1,high,mobile,APAC,150,62,0,0.035
billing_enable_international_billing,1,high,web,APAC,120,43,0,0.0526
payment_analytics_enable_customer_payment_analytics,1,high,mobile,LATAM,101,56,0,0.0503
cart_financing_installment_plans,1,low,mobile,LATAM,90,61,0,0.0508
billing_enable_credit_memo_creation,1,medium,web,US,168,35,0,0.0426
payment_analytics_enable_payment_method_analytics,1,medium,mobile,LATAM,170,35,1,0.039
catalog_enable_purchase_analytics,1,high,web,EU,148,57,0,0.05
catalog_enable_device_pricing,1,medium,web,LATAM,144,40,0,0.0664
catalog_enable_product_deletion,0,high,mobile,APAC,119,43,0,0.0387
payment_billing_enable_usage_based_billing,1,low,mobile,US,177,54,0,0.0571
customer_enable_auto_activation,0,medium,web,US,172,50,0,0.0499
customer_enable_customer_journey_tracking,1,low,web,EU,170,41,0,0.0408
cart_bundling_dynamic_bundles,1,medium,web,APAC,130,68,0,0.0476
cart_financing_financing_options,0,medium,mobile,LATAM,133,43,0,0.0323
cart_bundling_create_bundles,1,low,mobile,LATAM,139,49,0,0.0535
provisioning_enable_vpn_config,0,high,web,LATAM,132,49,0,0.026
notification_channel_push_enable,0,high,web,EU,141,65,0,0.0187
order_products_enable_service_products,1,high,mobile,EU,155,67,0,0.0554
auth_enable_passwordless,1,medium,mobile,EU,116,37,0,0.0638
cart_operations_anonymous_cart,1,high,mobile,EU,122,49,0,0.0574
billing_enable_transaction_matching,1,low,web,EU,99,38,0,0.0566
order_pricing_enable_order_billing,1,medium,mobile,EU,137,64,0,0.0533
provisioning_enable_vpn_config,0,high,web,US,106,38,0,0.0224
cart_pricing_loyalty_discounts,1,high,web,LATAM,108,61,0,0.0503
provisioning_enable_voicemail,1,medium,mobile,EU,104,51,0,0.0476
notification_failover_enable,1,high,mobile,EU,129,54,0,0.0449
customer_enable_invoice_access,1,high,mobile,LATAM,144,60,0,0.0408
billing_enable_installment_management,1,low,mobile,EU,129,69,0,0.0566
customer_enable_profile_image,0,medium,mobile,EU,170,35,0,0.0308
cart_checkout_guest_checkout,1,medium,mobile,APAC,133,41,0,0.0711
cart_notifications_order_updates,1,high,web,LATAM,180,57,0,0.0515
order_inventory_enable_backorder,0,medium,mobile,EU,153,39,0,0.0418
notification_channel_sms_enable,1,low,web,APAC,134,57,0,0.0434
payment_transaction_enable_payment_authorization,0,high,web,LATAM,157,65,1,0.0257
billing_enable_currency_rate_updates,1,medium,web,LATAM,98,67,0,0.0491
customer_enable_age_verification,1,medium,web,APAC,124,39,0,0.064
cart_inventory_stock_checking,1,low,mobile,APAC,150,40,1,0.051
