flag_name,flag_on,traffic,user,region,latency,cpu,error,timestamp,release_window
provisioning_enable_performance_metrics,1,low,web,EU,178,71,0,2025-02-26T03:47:00,normal
customer_enable_subscription_management,0,high,web,EU,363,64,0,2025-02-04T04:57:00,normal
cart_product_management_bundled_products,1,high,mobile,US,425,107,0,2025-01-08T13:01:00,normal
customer_enable_customer_segmentation,1,low,web,EU,144,73,0,2025-02-04T06:41:00,normal
payment_advanced_enable_predictive_churn,1,low,web,APAC,200,56,0,2025-01-02T14:55:00,normal
catalog_enable_ml_recommendations,1,low,web,LATAM,172,82,0,2025-02-10T02:44:00,normal
cart_product_management_recently_viewed,0,medium,web,US,109,48,0,2025-02-23T18:51:00,normal
catalog_enable_availability_check,1,low,mobile,EU,204,55,0,2025-01-23T09:29:00,normal
order_inventory_enable_reserve_items,0,medium,mobile,US,120,41,0,2025-02-07T21:26:00,normal
customer_enable_account_linking,1,low,mobile,LATAM,153,69,0,2025-01-07T05:10:00,normal
billing_tax_calculation,1,high,mobile,EU,287,109,0,2025-02-19T12:04:00,post-release
provisioning_enable_service_upgrade,1,low,mobile,APAC,220,83,0,2025-01-19T10:59:00,post-release
provisioning_enable_billing_sync,1,low,web,US,195,71,0,2025-01-26T16:48:00,normal
catalog_enable_category_management,1,high,web,APAC,382,116,1,2025-02-22T03:04:00,normal
order_inventory_enable_stock_checking,0,medium,web,US,122,50,0,2025-02-06T14:13:00,normal
payment_currency_enable_currency_rate_management,1,low,web,EU,188,64,1,2025-01-30T11:43:00,post-release
catalog_enable_purchase_analytics,1,medium,web,LATAM,193,63,0,2025-02-06T09:33:00,normal
cart_inventory_pre_order_support,1,medium,web,US,159,58,0,2025-01-18T02:15:00,normal
cart_tax_by_region,0,low,web,LATAM,146,59,0,2025-01-23T08:37:00,normal
inventory_enable_disposal_tracking,1,low,web,LATAM,174,68,0,2025-02-23T06:04:00,normal
payment_transaction_enable_payment_authorization,0,high,web,LATAM,330,79,1,2025-01-19T00:23:00,normal
payment_reconciliation_enable_transaction_matching,1,medium,web,US,193,68,0,2025-01-25T13:23:00,normal
order_lifecycle_enable_order_tracking,1,medium,web,EU,167,79,1,2025-01-31T01:37:00,normal
notification_metrics_enable,0,low,mobile,APAC,100,60,0,2025-02-03T04:57:00,normal
cart_financing_financing_rates,1,high,web,US,305,90,0,2025-03-01T09:19:00,normal
order_pricing_enable_tax_calculation,1,high,web,EU,333,101,1,2025-01-24T10:54:00,post-release
customer_enable_email_verification,1,low,web,EU,202,77,0,2025-01-31T03:11:00,normal
auth_enable_session_timeout,0,medium,web,EU,131,53,0,2025-01-13T17:05:00,normal
auth_enable_registration,1,high,mobile,APAC,352,110,0,2025-01-28T03:12:00,normal
billing_tax_calculation,0,low,mobile,US,131,53,0,2025-02-20T19:52:00,normal
catalog_enable_category_hierarchy,1,low,web,APAC,217,63,0,2025-02-28T01:35:00,normal
cart_notifications_price_drop_alerts,1,low,mobile,US,205,53,0,2025-01-07T08:26:00,normal
cart_fees_shipping_fees,1,high,web,LATAM,333,92,0,2025-01-20T08:20:00,normal
customer_enable_subscription_management,0,medium,mobile,US,125,47,0,2025-01-11T06:05:00,normal
cart_compatibility_international_compatibility,1,medium,mobile,APAC,196,62,0,2025-02-11T01:12:00,normal
cart_product_management_product_search,0,low,web,LATAM,110,54,0,2025-01-01T08:08:00,normal
customer_enable_language_preferences,1,medium,web,LATAM,199,66,0,2025-01-13T06:49:00,normal
provisioning_enable_latency_control,1,low,mobile,APAC,184,57,0,2025-01-08T09:35:00,normal
provisioning_enable_latency_control,1,medium,web,LATAM,191,75,0,2025-02-02T00:53:00,normal
inventory_enable_supplier_orders,1,low,web,LATAM,157,56,0,2025-01-06T19:55:00,normal
customer_enable_consent_tracking,1,low,web,EU,161,73,0,2025-01-10T18:27:00,normal
billing_enable_unmatched_invoice_handling,1,high,web,US,368,86,0,2025-01-06T13:54:00,normal
customer_enable_manual_approval,0,low,web,US,121,56,0,2025-02-22T21:57:00,normal
customer_enable_invoice_access,0,low,mobile,APAC,103,40,0,2025-01-14T22:39:00,normal
customer_enable_email_verification,1,low,web,US,184,55,0,2025-02-16T13:15:00,normal
provisioning_enable_service_downgrade,1,low,mobile,APAC,159,65,0,2025-01-28T11:00:00,post-release
order_products_enable_product_variants,1,low,mobile,LATAM,177,66,0,2025-01-22T12:04:00,post-release
inventory_enable_cross_warehouse_transfer,1,medium,mobile,EU,210,71,1,2025-02-11T16:17:00,normal
catalog_enable_category_recommendations,1,low,web,EU,145,58,0,2025-02-22T14:57:00,normal
catalog_enable_discount_rules,1,low,mobile,US,164,52,0,2025-01-29T03:43:00,normal
provisioning_enable_carrier_specific_config,1,medium,mobile,EU,198,63,0,2025-02-25T17:34:00,normal
catalog_enable_allocation_rules,0,high,mobile,EU,257,86,0,2025-02-18T18:13:00,normal
catalog_enable_product_import,1,high,mobile,LATAM,292,82,0,2025-01-21T04:24:00,normal
billing_enable_invoice_aging_analysis,0,low,web,LATAM,159,57,0,2025-01-25T07:09:00,normal
cart_bundling_plan_bundling,1,low,mobile,APAC,200,77,0,2025-02-21T15:34:00,normal
customer_enable_lifetime_value_tracking,1,low,web,LATAM,168,70,0,2025-01-02T08:36:00,normal
catalog_enable_regional_pricing,1,medium,mobile,EU,211,69,0,2025-01-22T02:13:00,normal
cart_fees_activation_fees,1,medium,web,LATAM,155,69,0,2025-02-20T05:25:00,normal
cart_checkout_one_step_checkout,1,high,web,APAC,310,118,0,2025-01-27T03:16:00,normal
payment_advanced_enable_dynamic_pricing,1,medium,web,EU,177,76,0,2025-01-31T18:23:00,normal
inventory_enable_turnover_analysis,1,medium,mobile,EU,169,69,1,2025-02-12T12:34:00,post-release
inventory_enable_supplier_pricing,1,medium,mobile,EU,178,72,1,2025-02-06T12:58:00,post-release
catalog_enable_discount_rules,1,low,mobile,APAC,172,78,0,2025-01-01T10:21:00,post-release
customer_enable_contract_templates,1,medium,web,US,184,52,0,2025-02-10T17:33:00,normal
order_analytics_enable_fulfillment_analytics,1,high,web,EU,405,112,1,2025-01-14T04:37:00,normal
catalog_enable_plan_comparisons,1,low,web,APAC,189,76,0,2025-02-17T19:05:00,normal
cart_pricing_volume_discounts,1,low,web,EU,184,68,1,2025-01-26T05:47:00,normal
billing_enable_invoice_reminders,1,medium,web,EU,170,82,0,2025-01-11T21:46:00,normal
cart_bundling_bundle_conflicts,0,medium,mobile,EU,151,61,0,2025-01-20T06:52:00,normal
catalog_enable_category_management,1,medium,mobile,APAC,183,83,0,2025-02-23T05:28:00,normal
catalog_enable_service_plans,1,medium,mobile,APAC,183,66,0,2025-02-23T16:19:00,normal
provisioning_enable_performance_metrics,1,medium,mobile,US,177,77,0,2025-02-18T06:09:00,normal
catalog_enable_bundle_publishing,1,high,mobile,LATAM,416,103,0,2025-01-14T21:42:00,normal
payment_billing_enable_invoice_billing,1,low,mobile,US,211,80,0,2025-01-31T15:37:00,normal
billing_enable_interest_accrual,1,low,web,EU,140,87,0,2025-02-19T00:33:00,normal
provisioning_enable_carrier_routing,1,low,mobile,EU,150,74,0,2025-01-26T08:44:00,normal
provisioning_enable_imei_assignment,1,low,web,EU,191,73,0,2025-01-07T15:15:00,normal
billing_enable_reconciliation_automation,1,medium,mobile,APAC,220,77,0,2025-02-01T02:47:00,normal
order_compliance_enable_order_retention,0,high,mobile,US,281,102,1,2025-01-06T03:39:00,normal
provisioning_enable_carrier_specific_config,0,low,web,US,116,62,0,2025-01-18T14:14:00,normal
order_provisioning_enable_service_provisioning,1,high,web,EU,321,90,0,2025-01-26T17:31:00,normal
payment_method_enable_digital_wallet,0,medium,web,APAC,153,55,0,2025-02-24T15:37:00,normal
customer_enable_communication_preferences,0,high,web,LATAM,301,71,0,2025-02-28T12:53:00,post-release
customer_enable_invoice_access,0,low,mobile,LATAM,145,64,0,2025-02-23T10:50:00,post-release
cart_bundling_bundle_pricing,1,high,web,LATAM,282,109,0,2025-01-06T09:42:00,normal
provisioning_enable_plan_change,0,low,mobile,US,110,41,0,2025-02-13T19:37:00,normal
catalog_enable_product_reviews,0,low,mobile,US,157,58,0,2025-02-28T12:39:00,post-release
billing_enable_transaction_matching,1,low,mobile,US,209,68,0,2025-02-12T23:34:00,normal
provisioning_enable_smart_provisioning,1,medium,web,APAC,180,75,0,2025-02-07T02:19:00,normal
provisioning_enable_voicemail,1,medium,web,APAC,178,68,0,2025-01-30T11:48:00,post-release
payment_method_enable_cryptocurrency,1,low,mobile,EU,222,89,0,2025-02-05T03:35:00,normal
provisioning_enable_latency_control,0,medium,web,LATAM,151,64,0,2025-01-07T22:46:00,normal
cart_bundling_create_bundles,0,medium,web,APAC,112,43,0,2025-01-27T07:09:00,normal
customer_enable_addon_management,0,low,mobile,US,146,65,0,2025-02-09T18:11:00,normal
order_fulfillment_enable_order_allocation,1,high,web,US,316,97,0,2025-01-26T09:43:00,normal
customer_enable_profile_update,0,medium,web,LATAM,132,50,0,2025-01-07T11:03:00,post-release
customer_enable_data_anonymization,1,low,web,LATAM,186,56,0,2025-01-24T10:15:00,post-release
cart_bundling_service_bundles,1,medium,mobile,US,167,66,0,2025-01-27T11:40:00,post-release
billing_enable_history_tracking,1,low,mobile,EU,163,68,0,2025-02-01T15:26:00,normal
order_fulfillment_enable_delivery_tracking,0,low,web,EU,159,57,0,2025-02-17T23:22:00,normal
order_fulfillment_enable_shipping,1,low,web,APAC,153,76,0,2025-02-01T06:00:00,normal
catalog_enable_product_modification,1,high,mobile,US,334,96,0,2025-02-15T02:00:00,normal
billing_enable_subscription_discount,1,low,web,US,190,80,0,2025-01-01T05:49:00,normal
cart_offers_bundle_offers,1,low,mobile,LATAM,201,66,0,2025-02-16T01:28:00,normal
catalog_enable_category_hierarchy,1,low,web,EU,144,70,0,2025-01-10T17:11:00,normal
customer_enable_account_hierarchy,0,medium,web,US,135,51,0,2025-02-04T18:08:00,normal
provisioning_enable_apn_config,1,high,mobile,LATAM,360,108,1,2025-02-26T14:57:00,normal
inventory_enable_order_fulfillment,1,medium,mobile,US,171,70,0,2025-01-02T06:31:00,normal
catalog_enable_preorder,1,high,web,EU,310,108,0,2025-02-20T07:20:00,normal
order_inventory_enable_backorder,1,medium,web,LATAM,159,79,0,2025-01-04T09:07:00,normal
billing_enable_manual_reconciliation,1,high,mobile,EU,391,114,0,2025-01-05T05:08:00,normal
catalog_enable_device_availability,1,high,mobile,LATAM,378,94,0,2025-01-12T04:18:00,normal
catalog_enable_device_specifications,0,high,mobile,LATAM,250,92,0,2025-01-20T08:42:00,normal
catalog_enable_product_versioning,1,low,mobile,EU,160,83,0,2025-02-06T11:21:00,post-release
provisioning_enable_5g_network,1,medium,mobile,US,147,75,0,2025-01-01T05:15:00,normal
inventory_enable_order_fulfillment,0,medium,web,US,154,46,0,2025-02-02T04:19:00,normal
auth_enable_email_verification,0,low,web,APAC,119,62,0,2025-01-18T07:34:00,normal
provisioning_enable_smart_provisioning,1,low,web,APAC,172,54,1,2025-01-30T21:19:00,normal
payment_refund_enable_full_refund,1,low,mobile,LATAM,169,80,0,2025-01-03T13:35:00,normal
order_provisioning_enable_device_shipping,1,medium,web,LATAM,194,79,0,2025-02-24T06:49:00,normal
payment_advanced_enable_ml_fraud_detection,0,medium,mobile,EU,103,48,0,2025-02-08T22:00:00,normal
customer_enable_kyc_validation,1,high,web,APAC,342,116,0,2025-01-01T15:45:00,normal
billing_enable_promotional_pricing,1,medium,mobile,EU,197,70,0,2025-01-17T23:12:00,normal
order_fulfillment_enable_packing,1,low,web,APAC,156,75,1,2025-02-23T18:48:00,normal
catalog_enable_service_plans,1,medium,web,EU,168,56,0,2025-02-27T08:13:00,normal
catalog_enable_product_reviews,1,high,web,US,304,118,0,2025-01-04T21:46:00,normal
customer_enable_plan_change,0,high,mobile,LATAM,279,93,0,2025-01-03T01:44:00,normal
billing_enable_scheduled_invoices,1,medium,web,APAC,191,60,0,2025-01-20T01:30:00,normal
catalog_enable_inventory_sync,1,low,mobile,LATAM,206,72,0,2025-01-20T00:29:00,normal
provisioning_enable_service_status_updates,1,low,mobile,APAC,163,76,0,2025-01-05T01:05:00,normal
payment_analytics_enable_payment_analytics,1,medium,web,APAC,203,80,0,2025-01-22T15:03:00,normal
cart_pricing_loyalty_discounts,1,medium,mobile,LATAM,212,58,1,2025-02-24T19:15:00,normal
catalog_enable_bundle_creation,0,medium,mobile,EU,112,52,0,2025-02-13T03:56:00,normal
cart_pricing_dynamic_pricing,0,low,web,LATAM,112,54,0,2025-02-13T23:51:00,normal
catalog_enable_promotional_pricing,1,low,mobile,APAC,198,67,0,2025-02-19T17:20:00,normal
provisioning_enable_audit_logs,0,high,mobile,US,309,66,0,2025-02-21T19:27:00,normal
order_inventory_enable_stock_checking,1,medium,web,APAC,155,53,0,2025-02-12T04:33:00,normal
notification_failover_enable,1,high,mobile,EU,335,97,0,2025-02-27T07:35:00,normal
cart_analytics_product_performance,0,high,web,LATAM,308,98,0,2025-01-26T06:56:00,normal
provisioning_enable_usage_tracking,0,medium,web,EU,131,42,0,2025-01-19T00:30:00,normal
payment_billing_enable_bill_generation,1,high,web,US,426,103,0,2025-01-12T21:20:00,normal
inventory_enable_order_shipping,1,low,web,EU,235,62,1,2025-01-16T04:16:00,normal
billing_enable_multi_currency,1,medium,web,US,209,67,0,2025-02-24T14:00:00,normal
catalog_enable_plan_comparisons,1,medium,web,APAC,172,72,1,2025-02-12T10:09:00,post-release
payment_currency_enable_currency_rate_management,0,low,web,US,152,55,0,2025-02-11T02:35:00,normal
billing_enable_penalty_assessment,1,low,web,EU,234,75,0,2025-01-19T03:11:00,normal
auth_enable_session_timeout,1,medium,mobile,US,216,74,0,2025-02-12T05:46:00,normal
billing_enable_invoice_aging_analysis,1,medium,mobile,APAC,196,63,1,2025-01-12T15:36:00,normal
cart_compatibility_sim_card_compatibility,0,medium,mobile,EU,158,42,0,2025-01-13T16:08:00,normal
provisioning_enable_firewall_config,1,high,web,LATAM,350,98,0,2025-01-15T04:38:00,normal
provisioning_enable_multi_carrier,1,low,mobile,US,180,59,0,2025-01-23T04:17:00,normal
catalog_enable_preorder,1,low,web,EU,177,77,0,2025-02-26T22:16:00,normal
provisioning_enable_msisdn_allocation,1,low,web,LATAM,184,68,1,2025-02-02T01:49:00,normal
billing_enable_audit_trail,1,low,mobile,EU,201,72,0,2025-02-15T00:36:00,normal
customer_enable_customer_journey_tracking,1,high,web,EU,304,93,1,2025-02-27T22:12:00,normal
cart_notifications_abandoned_cart_notifications,1,high,web,APAC,355,109,0,2025-01-20T12:56:00,post-release
customer_enable_profile_completion_tracking,0,medium,mobile,LATAM,155,44,0,2025-01-30T00:21:00,normal
customer_enable_termination,0,low,web,EU,109,43,0,2025-02-20T01:25:00,normal
payment_method_enable_credit_card,0,high,web,EU,258,77,0,2025-02-03T20:46:00,normal
catalog_enable_volume_pricing,1,medium,mobile,EU,199,68,0,2025-02-25T10:17:00,post-release
provisioning_enable_network_slicing,1,medium,mobile,US,172,65,0,2025-01-20T21:51:00,normal
order_provisioning_enable_device_shipping,1,medium,mobile,EU,161,79,0,2025-01-11T00:24:00,normal
order_products_enable_service_products,1,high,mobile,US,325,98,0,2025-02-21T16:48:00,normal
order_inventory_enable_stock_checking,1,high,web,EU,374,115,0,2025-01-28T08:56:00,normal
notification_channel_push_enable,1,high,mobile,US,298,91,0,2025-01-02T05:09:00,normal
billing_enable_discount_application,0,low,web,US,123,53,0,2025-02-04T00:00:00,normal
catalog_enable_allocation_rules,1,low,web,LATAM,163,77,0,2025-01-18T18:50:00,normal
order_compliance_enable_audit_logging,1,low,web,LATAM,179,62,0,2025-02-09T13:06:00,normal
cart_offers_seasonal_offers,1,low,mobile,LATAM,232,74,0,2025-02-03T00:03:00,normal
customer_enable_billing_address,1,medium,web,LATAM,146,60,0,2025-01-27T22:07:00,normal
customer_enable_manual_renewal,1,high,web,LATAM,272,90,0,2025-01-02T02:34:00,normal
customer_enable_behavior_analytics,1,low,mobile,EU,203,54,0,2025-02-28T00:59:00,normal
customer_enable_reactivation,1,low,mobile,EU,190,74,0,2025-01-02T08:35:00,normal
auth_enable_passwordless,1,low,mobile,US,150,75,0,2025-03-01T02:05:00,normal
inventory_enable_disposal_tracking,1,low,web,LATAM,210,90,0,2025-01-04T05:49:00,normal
cart_inventory_pre_order_support,0,medium,web,US,153,61,0,2025-02-02T21:05:00,normal
payment_method_enable_credit_card,1,high,web,EU,357,94,1,2025-02-15T18:27:00,normal
cart_offers_limited_time_offers,0,low,web,US,102,65,0,2025-01-18T04:41:00,normal
catalog_enable_product_analytics,1,medium,mobile,EU,161,71,0,2025-02-06T05:08:00,normal
order_advanced_enable_predictive_inventory,1,low,web,APAC,183,71,0,2025-02-06T14:16:00,normal
cart_pricing_payment_method_discounts,1,medium,web,EU,186,72,0,2025-02-16T03:19:00,normal
catalog_enable_volume_pricing,1,medium,web,US,216,77,0,2025-02-22T08:56:00,normal
catalog_enable_availability_check,1,high,mobile,APAC,386,112,0,2025-02-06T19:22:00,normal
customer_enable_cookie_preferences,0,medium,mobile,APAC,106,51,0,2025-01-29T06:30:00,normal
order_provisioning_enable_service_provisioning,1,low,mobile,APAC,181,57,0,2025-02-24T14:44:00,normal
catalog_enable_product_reviews,1,low,web,US,192,82,0,2025-01-17T11:15:00,post-release
provisioning_enable_voice_config,0,medium,web,APAC,124,48,0,2025-01-16T02:40:00,normal
payment_refund_enable_refund_automation,0,medium,mobile,US,106,41,0,2025-01-18T23:44:00,normal
cart_compatibility_feature_compatibility,1,medium,web,APAC,177,66,0,2025-02-02T09:18:00,normal
billing_enable_multi_currency,1,medium,web,EU,159,61,0,2025-02-08T10:31:00,post-release
provisioning_enable_apn_config,1,medium,web,EU,134,81,0,2025-02-10T21:56:00,normal
customer_enable_signature_capture,1,medium,web,EU,185,77,0,2025-01-14T05:56:00,normal
catalog_enable_review_ratings,0,low,web,US,148,55,0,2025-02-19T06:32:00,normal
customer_enable_identity_verification,0,low,mobile,EU,160,62,0,2025-01-08T23:13:00,normal
customer_enable_dormant_account_management,1,low,web,EU,227,64,1,2025-01-27T12:27:00,post-release
cart_compatibility_network_compatibility,1,medium,mobile,APAC,153,76,1,2025-01-29T02:02:00,normal
inventory_enable_stock_counting,1,high,web,LATAM,300,113,0,2025-01-18T06:03:00,normal
order_advanced_enable_ml_demand_forecasting,0,high,mobile,LATAM,295,67,0,2025-02-20T01:22:00,normal
catalog_enable_device_availability,1,medium,mobile,LATAM,183,73,0,2025-02-24T15:15:00,normal
provisioning_enable_network_slicing,0,medium,web,US,107,41,0,2025-02-05T17:03:00,normal
billing_enable_reconciliation_automation,0,low,web,LATAM,119,40,0,2025-01-04T01:19:00,normal
notification_sms_unicode_enable,1,medium,mobile,EU,152,77,0,2025-02-13T07:58:00,normal
cart_compatibility_feature_compatibility,1,medium,web,US,224,72,0,2025-02-15T11:20:00,post-release
billing_enable_invoice_history,1,medium,web,US,158,70,1,2025-02-08T11:55:00,post-release
cart_pricing_volume_discounts,1,medium,mobile,LATAM,177,75,0,2025-02-09T12:40:00,post-release
payment_billing_enable_billing_notifications,1,low,mobile,APAC,221,82,0,2025-02-20T00:14:00,normal
cart_operations_cart_notifications,1,medium,mobile,APAC,233,70,0,2025-01-06T07:13:00,normal
order_products_enable_service_products,0,medium,mobile,APAC,111,53,0,2025-01-10T16:42:00,normal
customer_enable_fraud_detection,1,medium,mobile,EU,162,71,0,2025-01-10T21:12:00,normal
